Регио,МО,Тип н�,Насел,Адрес,Широт,Долго,Кратк,icon_url
Волгоградская область,Камышинский район,Хутор,Калиновка,"Волгоградская область, Камышинский р-н, х. Калиновка, ул. Южная, д. 1","50.465","45.24",ФАП,./0.png
Волгоградская область,Ленинский район,Село,Покровка,"Волгоградская область, Ленинский р-н, с. Покровка, ул. Береговая, д. 4","48.4761111","45.0386111",ФАП,./0.png
Волгоградская область,Ленинский район,Поселок,Путь Ильича,"Волгоградская область, Ленинский р-н, п. Путь Ильича, ул. Барышнева, д. 30","48.9716667","45.5644444",ФАП,./0.png
Волгоградская область,Ленинский район,Поселок,Рассвет,"Волгоградская область, Ленинский р-н, п. Рассвет, ул. Школьная, д. 4","49.1069444","45.4733333",ФАП,./0.png
Волгоградская область,Ленинский район,Поселок,Степной,"Волгоградская область, Ленинский р-н, п. Степной, ул. Добровольского, д. 29","48.9294444","45.5933333",ФАП,./0.png
Волгоградская область,Ленинский район,Село,Каршевитое,"Волгоградская область, Ленинский р-н, с. Каршевитое, ул. Заречная, д. 3/2","48.4530556","45.3069444",ФАП,./0.png
Волгоградская область,Ленинский район,Село,Колобовка,"Волгоградская область, Ленинский р-н, с. Колобовка, ул. Пушкина, д. 5","48.6602778","45.4544444",ФАП,./0.png
Волгоградская область,Ленинский район,Село,Маляевка,"Волгоградская область, Ленинский р-н, с. Маляевка, ул. Кузнечная, д. 12","48.6830556","45.2836111",ФАП,./0.png
Волгоградская область,Ленинский район,Поселок,Маяк Октября,"Волгоградская область, Ленинский р-н, п. Маяк Октября, ул. Советская, д. 17","49.2338889","45.6447222",ФАП,./0.png
Волгоградская область,Кумылженский район,Станица,Скуришенская,"Волгоградская область, Кумылженский р-н, ст-ца. Скуришенская, ул. Ленина, д. 21/5","49.8458333","42.9333333",ФАП,./0.png
Волгоградская область,Кумылженский район,Хутор,Филин,"Волгоградская область, Кумылженский р-н, х. Филин, ул. Почтовая, д. 13","49.9625","42.2502778",ФАП,./0.png
Волгоградская область,Кумылженский район,Хутор,Шакин,"Волгоградская область, Кумылженский р-н, х. Шакин, ул. Центральная, д. 26","49.8502778","42.1852778",ФАП,./0.png
Волгоградская область,Кумылженский район,Хутор,Ярской 1-й,"Волгоградская область, Кумылженский р-н, х. Ярской 1-й, ул. Центральная, д. 4а","49.9908333","42.6333333",ФАП,./0.png
Волгоградская область,Кумылженский район,Хутор,Остроухов,"Волгоградская область, Кумылженский р-н, х. Остроухов, пер. Хлебный, д. 9","49.7766667","42.4416667",ФАП,./0.png
Волгоградская область,Кумылженский район,Хутор,Попов,"Волгоградская область, Кумылженский р-н, х. Попов, ул. Почтовая, д. 5","49.9722222","42.0816667",ФАП,./0.png
Волгоградская область,Кумылженский район,Хутор,Потаповский,"Волгоградская область, Кумылженский р-н, х. Потаповский, ул. Молодежная, д. 1","49.9366667","42.7058333",ФАП,./0.png
Волгоградская область,Кумылженский район,Хутор,Родионовский,"Волгоградская область, Кумылженский р-н, х. Родионовский, ул. Колхозная, д. 4","49.9497222","42.5813889",ФАП,./0.png
Волгоградская область,Котовский район,Станция,ст. Лапшинская,"Волгоградская область, Котовский р-н, ст. Лапшинская, ул. Мира, д. 14","50.3622222","44.9991667",ФАП,./0.png
Волгоградская область,Кумылженский район,Хутор,Белогорский,"Волгоградская область, Кумылженский р-н, х. Белогорский, ул. Центральная, д. 24","49.9080556","41.9288889",ФАП,./0.png
Волгоградская область,Кумылженский район,Хутор,Краснополов,"Волгоградская область, Кумылженский р-н, х. Краснополов, ул. Пристанского, д. 4","49.8427778","42.0419444",ФАП,./0.png
Волгоградская область,Кумылженский район,Станица,Кумылженская,"Волгоградская область, Кумылженский р-н, ст-ца. Кумылженская, ул. Есенина, д. 33","49.8813889","42.5902778",ФАП,./0.png
Волгоградская область,Котовский район,Хутор,Нижние Коробки,"Волгоградская область, Котовский р-н, х. Нижние Коробки, ул. Центральная, д. 8","50.3294444","44.4933333",ФАП,./0.png
Волгоградская область,Котовский район,Село,Племхоз,"Волгоградская область, Котовский р-н, с. Племхоз, ул. Центральная, д. 23","50.2283333","44.8327778",ФАП,./0.png
Волгоградская область,Котовский район,Село,Слюсарево,"Волгоградская область, Котовский р-н, с. Слюсарево, ул. Советская, д. 12","50.4833333","44.7722222",ФАП,./0.png
Волгоградская область,Котовский район,Село,Смородино,"Волгоградская область, Котовский р-н, с. Смородино, ул. Победы, д. 43","50.3480556","45.1111111",ФАП,./0.png
Волгоградская область,Котельниковский район,Станица,Пугачевская,"Волгоградская область, Котельниковский р-н, ст-ца. Пугачевская, ул. Потемкинская, д. 3/2","48.0130556","43.1583333",ФАП,./0.png
Волгоградская область,Котельниковский район,Поселок,Равнинный,"Волгоградская область, Котельниковский р-н, п. Равнинный, ул. Раздольная, д. 13","47.8422222","43.4763889",ФАП,./0.png
Волгоградская область,Котовский район,Село,Крячки,"Волгоградская область, Котовский р-н, с. Крячки, ул. Советская, д. 10А","50.525","44.8825",ФАП,./0.png
Волгоградская область,Котовский район,Село,Моисеево,"Волгоградская область, Котовский р-н, с. Моисеево, ул. Октябрьская, д. 52","50.2119444","44.745",ФАП,./0.png
Волгоградская область,Котельниковский район,Хутор,Нагольный,"Волгоградская область, Котельниковский р-н, х. Нагольный, ул. Школьная, д. 9","47.5822222","43.1611111",ФАП,./0.png
Волгоградская область,Котельниковский район,Хутор,Нижнеяблочный,"Волгоградская область, Котельниковский р-н, х. Нижнеяблочный, ул. Северная, д. 2","47.8480556","43.1002778",ФАП,./0.png
Волгоградская область,Котельниковский район,Хутор,Пимено-Черни,"Волгоградская область, Котельниковский р-н, х. Пимено-Черни, ул. им М.Цепилова, д. 16","47.6997222","43.4738889",ФАП,./0.png
Волгоградская область,Котельниковский район,Хутор,Поперечный,"Волгоградская область, Котельниковский р-н, х. Поперечный, ул. Солнечная, д. 1а","47.5158333","43.5275",ФАП,./0.png
Волгоградская область,Новоаннинский район,Хутор,Кузнецовский,"Волгоградская область, Новоаннинский р-н, х. Кузнецовский, ул. Продольная, д. 38","50.4352778","42.6905556",ФАП,./0.png
Волгоградская область,Новоаннинский район,Хутор,Новокиевка,"Волгоградская область, Новоаннинский р-н, х. Новокиевка, пер. Больничный, д. д. 22","50.4211111","43.1233333",ФАП,./0.png
Волгоградская область,Новоаннинский район,Поселок,Новосельский,"Волгоградская область, Новоаннинский р-н, п. Новосельский, ул. Школьная, д. 2","50.3686111","42.9830556",ФАП,./0.png
Волгоградская область,Новоаннинский район,Хутор,Полтавский,"Волгоградская область, Новоаннинский р-н, х. Полтавский, ул. Набережная, д. 1","50.3738889","43.0722222",ФАП,./0.png
Волгоградская область,Новоаннинский район,Хутор,Бочаровский,"Волгоградская область, Новоаннинский р-н, х. Бочаровский, ул. Интернациональная, д. 2","50.3833333","42.6594444",ФАП,./0.png
Волгоградская область,Новоаннинский район,Хутор,Галушкинский,"Волгоградская область, Новоаннинский р-н, х. Галушкинский, ул. Крестьянская, д. 28","50.7469444","42.8452778",ФАП,./0.png
Волгоградская область,Новоаннинский район,Хутор,Дурновский,"Волгоградская область, Новоаннинский р-н, х. Дурновский, ул. Казачья, д. 36","50.4683333","42.4105556",ФАП,./0.png
Волгоградская область,Новоаннинский район,Хутор,Краснокоротковский,"Волгоградская область, Новоаннинский р-н, х. Краснокоротковский, ул. Центральная, д. 69","50.6141667","42.655",ФАП,./0.png
Волгоградская область,Николаевский район,Село,Солодушино,"Волгоградская область, Николаевский р-н, с. Солодушино, ул. Советская, д. 19","49.9608333","45.4227778",ФАП,./0.png
Волгоградская область,Николаевский район,Поселок,Степновский,"Волгоградская область, Николаевский р-н, п. Степновский, ул. Советская, д. 30/2","49.9411111","45.8183333",ФАП,./0.png
Волгоградская область,Новоаннинский район,Хутор,Алимов-Любимовский,"Волгоградская область, Новоаннинский р-н, х. Алимов-Любимовский, ул. Центральная, д. 85","50.2661111","42.7561111",ФАП,./0.png
Волгоградская область,Новоаннинский район,Хутор,Березовка 1-я,"Волгоградская область, Новоаннинский р-н, х. Березовка 1-я, ул. Продольная, д. 7","50.545","42.6147222",ФАП,./0.png
Волгоградская область,Николаевский район,Село,Очкуровка,"Волгоградская область, Николаевский р-н, с. Очкуровка, ул. Советская, д. 28","49.99","45.4333333",ФАП,./0.png
Волгоградская область,Николаевский район,Поселок,Пионер,"Волгоградская область, Николаевский р-н, п. Пионер, ул. Абрикосовая, д. 4","50.0638889","45.6772222",ФАП,./0.png
Волгоградская область,Николаевский район,Село,Путь Ильича,"Волгоградская область, Николаевский р-н, с. Путь Ильича, ул. Макаренко, д. 22","49.9158333","45.7913889",ФАП,./0.png
Волгоградская область,Николаевский район,Село,Раздольное,"Волгоградская область, Николаевский р-н, с. Раздольное, ул. Некрасова, д. 18а","49.9130556","46.0541667",ФАП,./0.png
Волгоградская область,Николаевский район,Село,Комсомолец,"Волгоградская область, Николаевский р-н, с. Комсомолец, ул. Чеботарева, д. 3/1","49.9577778","45.6422222",ФАП,./0.png
Волгоградская область,Николаевский район,Хутор,Красный Мелиоратор,"Волгоградская область, Николаевский р-н, х. Красный Мелиоратор, ул. Ленина, д. 3б","50.025","46.0938889",ФАП,./0.png
Волгоградская область,Николаевский район,Село,Ленинское,"Волгоградская область, Николаевский р-н, с. Ленинское, ул. Степная, д. 1","50.0397222","45.5480556",ФАП,./0.png
Волгоградская область,Николаевский район,Хутор,Новый Быт,"Волгоградская область, Николаевский р-н, х. Новый Быт, ул. Ленина, д. 9/2","49.8205556","45.9055556",ФАП,./0.png
Волгоградская область,Нехаевский район,Станица,Луковская,"Волгоградская область, Нехаевский р-н, ст-ца. Луковская, ул. Мира, д. 24","50.5802778","41.8633333",ФАП,./0.png
Волгоградская область,Нехаевский район,Хутор,Нижнедолговский,"Волгоградская область, Нехаевский р-н, х. Нижнедолговский, пер. Шолохова, д. 3","50.5183333","41.6741667",ФАП,./0.png
Волгоградская область,Нехаевский район,Хутор,Успенка,"Волгоградская область, Нехаевский р-н, х. Успенка, ул. Центральная, д. 59","50.6363889","41.4772222",ФАП,./0.png
Волгоградская область,Нехаевский район,Хутор,Хорошенский,"Волгоградская область, Нехаевский р-н, х. Хорошенский, ул. Южная, д. 11","50.2861111","41.7361111",ФАП,./0.png
Волгоградская область,Нехаевский район,Хутор,Захоперский,"Волгоградская область, Нехаевский р-н, х. Захоперский, ул. Московская, д. 65","50.4894444","41.9161111",ФАП,./0.png
Волгоградская область,Нехаевский район,Хутор,Каменский,"Волгоградская область, Нехаевский р-н, х. Каменский, ул. Центральная, д. 1","50.2044444","41.6066667",ФАП,./0.png
Волгоградская область,Нехаевский район,Село,Краснополье,"Волгоградская область, Нехаевский р-н, с. Краснополье, ул. Ленина, д. 115","50.4944444","41.4566667",ФАП,./0.png
Волгоградская область,Нехаевский район,Хутор,Лобачевский,"Волгоградская область, Нехаевский р-н, х. Лобачевский, , д. 0","50.4013889","41.6494444",ФАП,./0.png
Волгоградская область,Ленинский район,Село,Царев,"Волгоградская область, Ленинский р-н, с. Царев, пер. Школьный, д. 2 а","48.6658333","45.3713889",ФАП,./0.png
Волгоградская область,Нехаевский район,Хутор,Артановский,"Волгоградская область, Нехаевский р-н, х. Артановский, ул. Молодежная, д. 13а","50.3452778","41.9208333",ФАП,./0.png
Волгоградская область,Нехаевский район,Хутор,Верхнереченский,"Волгоградская область, Нехаевский р-н, х. Верхнереченский, ул. Мира, д. 104","50.4747222","41.6033333",ФАП,./0.png
Волгоградская область,Нехаевский район,Хутор,Денисовский,"Волгоградская область, Нехаевский р-н, х. Денисовский, ул. Центральная, д. 18","50.1955556","41.9255556",ФАП,./0.png
Волгоградская область,Ольховский район,Село,Зензеватка,"Волгоградская область, Ольховский р-н, с. Зензеватка, ул. Октябрьская, д. 13","49.7988889","44.5447222",ФАП,./0.png
Волгоградская область,Ольховский район,Село,Каменный Брод,"Волгоградская область, Ольховский р-н, с. Каменный Брод, ул. Верхняя, д. 3а","49.8180556","44.4725",ФАП,./0.png
Волгоградская область,Ольховский район,Село,Киреево,"Волгоградская область, Ольховский р-н, с. Киреево, ул. Центральная, д. 5","50.0080556","44.4838889",ФАП,./0.png
Волгоградская область,Ольховский район,Хутор,Новоольховка,"Волгоградская область, Ольховский р-н, х. Новоольховка, ул. Мира, д. 11","50.0991667","44.4094444",ФАП,./0.png
Волгоградская область,Октябрьский район,Село,Шелестово,"Волгоградская область, Октябрьский р-н, с. Шелестово, ул. им Татаренко, д. 15","47.9791667","44.0508333",ФАП,./0.png
Волгоградская область,Ольховский район,Хутор,Гурово,"Волгоградская область, Ольховский р-н, х. Гурово, ул. Центральная, д. 12/2","50.0677778","44.4097222",ФАП,./0.png
Волгоградская область,Ольховский район,Село,Гусевка,"Волгоградская область, Ольховский р-н, с. Гусевка, ул. Почтовая, д. 63","49.9069444","44.6872222",ФАП,./0.png
Волгоградская область,Ольховский район,Хутор,Забурдяевский,"Волгоградская область, Ольховский р-н, х. Забурдяевский, без. улицы, д. без дома","50.857632","41.767953",ФАП,./0.png
Волгоградская область,Октябрьский район,Село,Ивановка,"Волгоградская область, Октябрьский р-н, с. Ивановка, ул. Центральная, д. 51","48.1908333","43.6952778",ФАП,./0.png
Волгоградская область,Октябрьский район,Хутор,Ильмень-Суворовский,"Волгоградская область, Октябрьский р-н, х. Ильмень-Суворовский, ул. Центральная, д. 10","48.2252778","43.1361111",ФАП,./0.png
Волгоградская область,Октябрьский район,Хутор,Новоаксайский,"Волгоградская область, Октябрьский р-н, х. Новоаксайский, ул. Береговая, д. 6","48.005","43.2641667",ФАП,./0.png
Волгоградская область,Октябрьский район,Село,Перегрузное,"Волгоградская область, Октябрьский р-н, с. Перегрузное, ул. Центральная, д. 26","47.8980556","43.9866667",ФАП,./0.png
Волгоградская область,Октябрьский район,Село,Водино,"Волгоградская область, Октябрьский р-н, с. Водино, ул. Центральная, д. 10","48.0188889","43.9827778",ФАП,./0.png
Волгоградская область,Октябрьский район,Село,Гончаровка,"Волгоградская область, Октябрьский р-н, с. Гончаровка, ул. Центральная, д. 11","48.0141667","44.0761111",ФАП,./0.png
Волгоградская область,Октябрьский район,Село,Жутово 1-е,"Волгоградская область, Октябрьский р-н, с. Жутово 1-е, ул. Центральная, д. 42","47.9491667","43.7747222",ФАП,./0.png
Волгоградская область,Октябрьский район,Село,Жутово 2-е,"Волгоградская область, Октябрьский р-н, с. Жутово 2-е, ул. им Ю.М.Носачева, д. 16/2","47.8047222","43.8619444",ФАП,./0.png
Волгоградская область,Новониколаевский район,Поселок,Хоперский,"Волгоградская область, Новониколаевский р-н, п. Хоперский, ул. Больничная, д. 2","51.0088889","42.7930556",ФАП,./0.png
Волгоградская область,Октябрьский район,Село,Абганерово,"Волгоградская область, Октябрьский р-н, с. Абганерово, ул. Чапаева, д. 18","48.0730556","44.1922222",ФАП,./0.png
Волгоградская область,Октябрьский район,Хутор,Антонов,"Волгоградская область, Октябрьский р-н, х. Антонов, ул. Вишневая, д. 45","47.9827778","43.6255556",ФАП,./0.png
Волгоградская область,Октябрьский район,Село,Васильевка,"Волгоградская область, Октябрьский р-н, с. Васильевка, ул. Шевченко, д. 8","48.1338889","43.8236111",ФАП,./0.png
Волгоградская область,Новониколаевский район,Поселок,Комсомольский,"Волгоградская область, Новониколаевский р-н, п. Комсомольский, ул. Центральная, д. 20","50.9836111","42.4825",ФАП,./0.png
Волгоградская область,Новониколаевский район,Хутор,Куликовский,"Волгоградская область, Новониколаевский р-н, х. Куликовский, ул. Привокзальная, д. 48","50.8416667","42.5411111",ФАП,./0.png
Волгоградская область,Новониколаевский район,Поселок,Мирный,"Волгоградская область, Новониколаевский р-н, п. Мирный, ул. Почтовая, д. д. 2","51.1847222","42.8177778",ФАП,./0.png
Волгоградская область,Новониколаевский район,Рабочий поселок,Новониколаевский,"Волгоградская область, Новониколаевский р-н, рп. Новониколаевский, ул. Степная, д. 26","50.9755556","42.3738889",ФАП,./0.png
Волгоградская область,Новоаннинский район,Станица,Филоновская,"Волгоградская область, Новоаннинский р-н, ст-ца. Филоновская, ул. Советская, д. 12","50.5805556","42.7316667",ФАП,./0.png
Волгоградская область,Новоаннинский район,Хутор,Челышевский,"Волгоградская область, Новоаннинский р-н, х. Челышевский, ул. Лесная, д. 3","50.8266667","42.8130556",ФАП,./0.png
Волгоградская область,Новониколаевский район,Хутор,Двойновский,"Волгоградская область, Новониколаевский р-н, х. Двойновский, ул. Центральная, д. 80","51.0452778","42.4644444",ФАП,./0.png
Волгоградская область,Новониколаевский район,Хутор,Дуплятский,"Волгоградская область, Новониколаевский р-н, х. Дуплятский, ул. Восточная, д. 2","51.1116667","42.3555556",ФАП,./0.png
Волгоградская область,Новоаннинский район,Хутор,Рог-Измайловский,"Волгоградская область, Новоаннинский р-н, х. Рог-Измайловский, ул. Большая, д. 74","50.6563889","42.7544444",ФАП,./0.png
Волгоградская область,Новоаннинский район,Поселок,"совхоз ""АМО""","Волгоградская область, Новоаннинский р-н, п.совхоза. ""АМО"", . Русская, д. 1","50.4236111","42.9291667",ФАП,./0.png
Волгоградская область,Новоаннинский район,Станица,Староаннинская,"Волгоградская область, Новоаннинский р-н, ст-ца. Староаннинская, ул. Центральная, д. 23","50.4938889","42.5458333",ФАП,./0.png
Волгоградская область,Новоаннинский район,Поселок,Тростянский,"Волгоградская область, Новоаннинский р-н, п. Тростянский, ул. Центральная, д. 4","50.4711111","43.2233333",ФАП,./0.png
Волгоградская область,Светлоярский район,Село,Райгород,"Волгоградская область, Светлоярский р-н, с. Райгород, ул. Советская, д. 126","48.4261111","44.9136111",ФАП,./0.png
Волгоградская область,Светлоярский район,Поселок,Северный,"Волгоградская область, Светлоярский р-н, п. Северный, ул. Центральная, д. 10/1","48.3216667","44.0686111",ФАП,./0.png
Волгоградская область,Серафимовичский район,Хутор,Бобровский 2-й,"Волгоградская область, Серафимовичский р-н, х. Бобровский 2-й, ул. Центральная, д. 9","49.4894444","42.7544444",ФАП,./0.png
Волгоградская область,Серафимовичский район,Хутор,Буерак-Поповский,"Волгоградская область, Серафимовичский р-н, х. Буерак-Поповский, ул. Центральная, д. 12","49.5541667","42.6141667",ФАП,./0.png
Волгоградская область,Руднянский район,Село,Сосновка,"Волгоградская область, Руднянский р-н, с. Сосновка, ул. Советская, д. 24","50.7952778","44.2680556",ФАП,./0.png
Волгоградская область,Светлоярский район,Село,Большие Чапурники,"Волгоградская область, Светлоярский р-н, с. Большие Чапурники, ул. Ильина, д. 46 А","48.4172222","44.5844444",ФАП,./0.png
Волгоградская область,Светлоярский район,Село,Ивановка,"Волгоградская область, Светлоярский р-н, с. Ивановка, ул. Рабочая, д. 1","48.4730556","44.3836111",ФАП,./0.png
Волгоградская область,Светлоярский район,Поселок,Луговой,"Волгоградская область, Светлоярский р-н, п. Луговой, ул. Красных Зорь, д. 20","48.2213889","44.4997222",ФАП,./0.png
Волгоградская область,Руднянский район,Село,Козловка,"Волгоградская область, Руднянский р-н, с. Козловка, ул. Майская, д. 46","50.9969444","44.3575",ФАП,./0.png
Волгоградская область,Руднянский район,Железнодорожная станция,Матышево,"Волгоградская область, Руднянский р-н, ж/д_ст. Матышево, , д. 54","50.8233333","44.1955556",ФАП,./0.png
Волгоградская область,Руднянский район,Село,Осички,"Волгоградская область, Руднянский р-н, с. Осички, ул. Мирная, д. 19","50.9488889","44.5052778",ФАП,./0.png
Волгоградская область,Руднянский район,Село,Подкуйково,"Волгоградская область, Руднянский р-н, с. Подкуйково, пер. Красный, д. 51/2","50.8863889","44.5633333",ФАП,./0.png
Волгоградская область,Палласовский район,Хутор,Старая Балка,"Волгоградская область, Палласовский р-н, х. Старая Балка, ул. Клубная, д. 17","49.9875","46.69",ФАП,./0.png
Волгоградская область,Палласовский район,Село,Старая Иванцовка,"Волгоградская область, Палласовский р-н, с. Старая Иванцовка, ул. Школьная, д. 2","50.0388889","46.7152778",ФАП,./0.png
Волгоградская область,Руднянский район,Село,Громки,"Волгоградская область, Руднянский р-н, с. Громки, ул. Каракозовка, д. 12","50.5888889","44.4519444",ФАП,./0.png
Волгоградская область,Руднянский район,Село,Ильмень,"Волгоградская область, Руднянский р-н, с. Ильмень, ул. Мира, д. 6а","50.8336111","44.4047222",ФАП,./0.png
Волгоградская область,Палласовский район,Хутор,Прудентов,"Волгоградская область, Палласовский р-н, х. Прудентов, ул. Прудентовская, д. 6/2","49.6497222","46.3005556",ФАП,./0.png
Волгоградская область,Палласовский район,Поселок,Путь Ильича,"Волгоградская область, Палласовский р-н, п. Путь Ильича, ул. Центральная, д. 8а","49.3233333","46.6963889",ФАП,./0.png
Волгоградская область,Палласовский район,Поселок,Ромашки,"Волгоградская область, Палласовский р-н, п. Ромашки, ул. Урих Андрея, д. 52","50.1991667","46.6713889",ФАП,./0.png
Волгоградская область,Палласовский район,Хутор,Смычка,"Волгоградская область, Палласовский р-н, х. Смычка, ул. Центральная, д. 32а","50.1133333","47.1619444",ФАП,./0.png
Волгоградская область,Палласовский район,Поселок,Кумысолечебница,"Волгоградская область, Палласовский р-н, п. Кумысолечебница, ул. Санаторная, д. 8","50.1813889","47.1941667",ФАП,./0.png
Волгоградская область,Палласовский район,Поселок,Лиманный,"Волгоградская область, Палласовский р-н, п. Лиманный, ул. Школьная, д. 13/1","50.0316667","47.0455556",ФАП,./0.png
Волгоградская область,Палласовский район,Село,Новая Иванцовка,"Волгоградская область, Палласовский р-н, с. Новая Иванцовка, ул. Береговая, д. 14","50.0272222","46.8030556",ФАП,./0.png
Волгоградская область,Палласовский район,Поселок,Новостройка,"Волгоградская область, Палласовский р-н, п. Новостройка, пер. Буденного, д. 8","50.0258333","46.8802778",ФАП,./0.png
Волгоградская область,Палласовский район,Хутор,Гормаки,"Волгоградская область, Палласовский р-н, х. Гормаки, ул. Победы, д. 1/1","49.6563889","46.0941667",ФАП,./0.png
Волгоградская область,Палласовский район,Хутор,Ершов,"Волгоградская область, Палласовский р-н, х. Ершов, ул. Дружбы, д. 18","49.766919","46.287128",ФАП,./0.png
Волгоградская область,Палласовский район,Село,Калашники,"Волгоградская область, Палласовский р-н, с. Калашники, ул. Коммунаров, д. 8/1","49.9105556","46.7305556",ФАП,./0.png
Волгоградская область,Палласовский район,Поселок,Комсомольский,"Волгоградская область, Палласовский р-н, п. Комсомольский, ул. Зеленая, д. 15","49.5413889","46.7536111",ФАП,./0.png
Волгоградская область,Ольховский район,Поселок,Октябрьский,"Волгоградская область, Ольховский р-н, п. Октябрьский, ул. Октябрьская, д. 5","49.6375","44.5563889",ФАП,./0.png
Волгоградская область,Ольховский район,Село,Рыбинка,"Волгоградская область, Ольховский р-н, с. Рыбинка, ул. Центральная, д. 62","49.9922222","44.7730556",ФАП,./0.png
Волгоградская область,Палласовский район,Хутор,Большой Симкин,"Волгоградская область, Палласовский р-н, х. Большой Симкин, ул. Школьная, д. 4","48.891745","46.666821",ФАП,./0.png
Волгоградская область,Палласовский район,Поселок,Венгеловка,"Волгоградская область, Палласовский р-н, п. Венгеловка, ул. Ветеранов, д. 26а","49.2841667","46.8138889",ФАП,./0.png
Волгоградская область,Старополтавский район,Село,Новая Полтавка,"Волгоградская область, Старополтавский р-н, с. Новая Полтавка, ул. Центральная, д. 45","50.4283333","46.3927778",ФАП,./0.png
Волгоградская область,Старополтавский район,Поселок,Торгун,"Волгоградская область, Старополтавский р-н, п. Торгун, ул. Целинная, д. 5","50.2994444","47.2086111",ФАП,./0.png
Волгоградская область,Старополтавский район,Село,Харьковка,"Волгоградская область, Старополтавский р-н, с. Харьковка, ул. Октябрьская, д. 3","50.4233333","46.8113889",ФАП,./0.png
Волгоградская область,Старополтавский район,Село,Черебаево,"Волгоградская область, Старополтавский р-н, с. Черебаево, ул. Советская, д. 8","50.7205556","45.9169444",ФАП,./0.png
Волгоградская область,Старополтавский район,Село,Колышкино,"Волгоградская область, Старополтавский р-н, с. Колышкино, пер. Советский, д. 6","50.4425","45.9177778",ФАП,./0.png
Волгоградская область,Старополтавский район,Село,Курнаевка,"Волгоградская область, Старополтавский р-н, с. Курнаевка, ул. Школьная, д. 1","50.3916667","45.9333333",ФАП,./0.png
Волгоградская область,Старополтавский район,Село,Лятошинка,"Волгоградская область, Старополтавский р-н, с. Лятошинка, ул. Центральная, д. 7","50.615","46.5536111",ФАП,./0.png
Волгоградская область,Старополтавский район,Село,Новая Квасниковка,"Волгоградская область, Старополтавский р-н, с. Новая Квасниковка, ул. Ерусланская, д. 30","50.5761111","46.4533333",ФАП,./0.png
Волгоградская область,Старополтавский район,Село,Валуевка,"Волгоградская область, Старополтавский р-н, с. Валуевка, ул. Садовая, д. 2","50.3530556","46.4138889",ФАП,./0.png
Волгоградская область,Старополтавский район,Село,Верхний Еруслан,"Волгоградская область, Старополтавский р-н, с. Верхний Еруслан, ул. Школьная, д. 10","50.5036111","46.5208333",ФАП,./0.png
Волгоградская область,Старополтавский район,Село,Верхняя Водянка,"Волгоградская область, Старополтавский р-н, с. Верхняя Водянка, ул. Школьная, д. 2","50.4011111","47.105",ФАП,./0.png
Волгоградская область,Старополтавский район,Село,Калинино,"Волгоградская область, Старополтавский р-н, с. Калинино, ул. Центральная, д. 30","50.4813889","46.2022222",ФАП,./0.png
Волгоградская область,Среднеахтубинский район,Хутор,Лебяжья Поляна,"Волгоградская область, Среднеахтубинский р-н, х. Лебяжья Поляна, ул. Павших Борцов, д. д.2 комната 1","48.7672222","44.7027778",ФАП,./0.png
Волгоградская область,Среднеахтубинский район,Хутор,Суходол,"Волгоградская область, Среднеахтубинский р-н, х. Суходол, тер. Микрорайон, д. 1/9","48.6169444","44.8897222",ФАП,./0.png
Волгоградская область,Старополтавский район,Село,Белокаменка,"Волгоградская область, Старополтавский р-н, с. Белокаменка, ул. Пролетарская, д. 180","50.5580556","45.8297222",ФАП,./0.png
Волгоградская область,Старополтавский район,Село,Беляевка,"Волгоградская область, Старополтавский р-н, с. Беляевка, ул. Школьная, д. 11","50.3061111","46.2191667",ФАП,./0.png
Волгоградская область,Серафимовичский район,Хутор,Чеботаревский,"Волгоградская область, Серафимовичский р-н, х. Чеботаревский, ул. Мира, д. 4","49.4844444","42.2916667",ФАП,./0.png
Волгоградская область,Среднеахтубинский район,Село,Верхнепогромное,"Волгоградская область, Среднеахтубинский р-н, с. Верхнепогромное, ул. Центральная, д. 49","48.9508333","44.8511111",ФАП,./0.png
Волгоградская область,Среднеахтубинский район,Хутор,Красный Сад,"Волгоградская область, Среднеахтубинский р-н, х. Красный Сад, ул. Садовая, д. 1а","48.6772222","44.8919444",ФАП,./0.png
Волгоградская область,Среднеахтубинский район,Поселок,Куйбышев,"Волгоградская область, Среднеахтубинский р-н, п. Куйбышев, ул. Школьная, д. 30-2б","48.6780556","44.8494444",ФАП,./0.png
Волгоградская область,Серафимовичский район,Хутор,Среднецарицынский,"Волгоградская область, Серафимовичский р-н, х. Среднецарицынский, ул. Солнечная, д. 8","49.3472222","42.5688889",ФАП,./0.png
Волгоградская область,Серафимовичский район,Хутор,Теркин,"Волгоградская область, Серафимовичский р-н, х. Теркин, ул. Радужная, д. 14","49.7391667","43.1297222",ФАП,./0.png
Волгоградская область,Серафимовичский район,Хутор,Трясиновский,"Волгоградская область, Серафимовичский р-н, х. Трясиновский, ул. Советская, д. 18","49.77","42.9805556",ФАП,./0.png
Волгоградская область,Серафимовичский район,Хутор,Фомихинский,"Волгоградская область, Серафимовичский р-н, х. Фомихинский, ул. Жемчужная, д. 11","49.4136111","42.5625",ФАП,./0.png
Волгоградская область,Серафимовичский район,Хутор,Отрожки,"Волгоградская область, Серафимовичский р-н, х. Отрожки, ул. Центральная, д. 3","49.5688889","42.8522222",ФАП,./0.png
